formula,P,Tc,AD
HoH6,500,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH6,400,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,150,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Pt,100,177,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TbH9,350,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH10,300,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Ru,150,177,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
YH8,50,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH6,450,177,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Rh,400,177,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
H9Rh,450,177,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
H9Rh,500,177,[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1.]
H3S,200,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TiH9,500,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH10,350,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH10,150,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H3S,250,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Pt,150,176,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H9Pt,400,176,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H9Pt,500,176,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TiH9,400,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TiH9,450,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9Pt,450,176,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
TbH10,150,176,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Rh,150,176,[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1.]
ScH9,500,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH8,400,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH9,450,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ScH9,400,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH10,250,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH10,200,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH8,450,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH8,150,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,100,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ZrH8,500,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,200,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Rh,100,175,[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1.]
GdH6,400,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH6,450,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH6,100,175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Ru,100,175,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
